MSOA11CD,rail_entry_total,rail_exit_total,bus_alighting_total,bus_boarding_total,origin_total,destination_total,od_origin_total,od_destination_total,dominant_lnwc,dominant_lnwc_purity,fitted_log,residual_log,std_residual,direction,mismatch_quartile
E02000104,4391.38305973,9827.04273692,826.28646,679.04852,5070.4315797300005,10653.32919692,1243,1468,5,0.75,7.282085718221586,1.9916358676816959,2.0374608288405134,destination,Q4_most_positive
E02000105,324.0880332081747,913.4516684685884,2607.90968,1807.50157,2131.5896032081746,3521.3613484685884,2384,3068,5,0.8,8.067193111673488,0.09969376964079224,0.10198759412733514,destination,Q3
E02000106,597.6279243752559,1606.93001556,1983.67428,1436.64441,2034.272334375256,3590.60429556,2544,2371,4,0.5,7.792673165053619,0.3936810955941006,0.4027391875913891,destination,Q3
E02000107,0.0,0.0,1366.44611,929.92758,929.92758,1366.44611,1163,1105,2,0.3333333333333333,6.979632260800708,0.241067865040681,0.24661452431278333,destination,Q3
E02000108,351.63181709305,1145.059091653275,243.25928,119.87228,471.50409709305,1388.3183716532749,448,640,5,0.75,6.398369321989632,0.8381992037539012,0.8574850815484625,destination,Q4_most_positive
E02000109,0.0,0.0,986.9083,1158.27425,1158.27425,986.9083,5716,4523,4,0.375,8.480696481905069,-1.585106602229847,-1.6215778516477033,destination,Q1_most_negative
E02000110,763.64245186,2002.735190722,150.06503,110.77989,874.4223418600001,2152.800220722,620,718,4,0.6,6.520735038830127,1.1542540665449161,1.1808119572844504,destination,Q4_most_positive
E02000111,1479.302782714051,2997.4480772124,6233.4638,5830.58129,7309.884072714051,9230.9118772124,2014,2154,4,0.4,7.690435857954514,1.4399855853852017,1.473117788209177,destination,Q4_most_positive
E02000112,700.622278059,1716.6600907600002,3311.03288,2823.45689,3524.079168059,5027.69297076,4928,4804,2,0.5,8.544910496399506,-0.02199511383913766,-0.022501192913991587,destination,Q3
E02000113,0.0,0.0,1452.71782,1139.96598,1139.96598,1452.71782,2242,2779,4,0.5,7.9618036417670055,-0.6799240740346786,-0.695568246139217,destination,Q2
E02000114,1266.47252062,4329.695841112,1715.09961,1636.6948,2903.1673206200003,6044.795451112001,1044,838,2,0.8,6.685210838425402,2.021907504239797,2.0684289765390287,destination,Q4_most_positive
E02000115,1605.5860267284834,3584.5866170336417,274.47131,153.95625,1759.542276728483,3859.0579270336416,453,473,4,0.4,6.076745438053305,2.1816920312965014,2.231889938563073,destination,Q4_most_positive
E02000116,0.0,0.0,3750.46642,2501.69078,2501.69078,3750.46642,2118,2093,2,0.5,7.659837357472867,0.5700647303866226,0.5831811813161727,destination,Q3
E02000117,0.0,0.0,1499.03655,860.81922,860.81922,1499.03655,1997,2510,3,0.6666666666666666,7.853356944824755,-0.5401121913646492,-0.5525394731747016,destination,Q2
E02000118,0.0,0.0,214.87867,135.73254,135.73254,214.87867,1767,1833,5,0.4,7.5185626111365895,-2.143846074235216,-2.193173195059098,destination,Q1_most_negative
E02000119,892.17569058,1297.109020438,1708.56513,1512.2141299999998,2404.38982058,3005.674150438,3645,3417,2,0.5,8.181963081600882,-0.17337326815621878,-0.17736236245209722,destination,Q2
E02000120,713.0461515156417,1244.9866697556834,900.45366,1199.40766,1912.4538115156415,2145.4403297556837,768,979,2,0.6,6.850744270840362,0.8208218175818986,0.8397078642329785,destination,Q4_most_positive
E02000121,655.50116705,1752.016760646,2721.47658,2278.92236,2934.4235270500003,4473.493340646,3721,3694,4,0.8,8.26500050161641,0.14114790271530708,0.14439553310022604,destination,Q3
E02000122,0.0,0.0,762.12319,688.80949,688.80949,762.12319,334,698,5,0.4,6.490673599782729,0.14674587325305488,0.1501223056878983,destination,Q3
E02000123,0.0,0.0,4032.20041,3186.41459,3186.41459,4032.20041,5551,5223,4,0.42857142857142855,8.63400203650313,-0.3316865503278219,-0.3393182281522262,destination,Q2
E02000124,3152.8771796373967,7335.372206448303,2832.83281,2299.94513,5452.822309637397,10168.205016448304,1599,1373,2,0.6,7.2108437896863435,2.0162755268267603,2.062667414621923,destination,Q4_most_positive
E02000125,0.0,0.0,323.24516,141.41326999999998,141.41326999999998,323.24516,604,646,2,0.6666666666666666,6.408297412539778,-0.6267975162086774,-0.641219315042889,destination,Q2
E02000126,727.56238126,1833.98085934,1225.28781,966.76441,1694.32679126,3059.26866934,531,683,2,0.75,6.467557566560686,1.558700424969416,1.59456410245761,destination,Q4_most_positive
E02000127,0.0,0.0,661.3364,316.01853,316.01853,661.3364,1283,1836,5,0.5,7.520304274304246,-1.0245306903356362,-1.0481038142447254,destination,Q1_most_negative
E02000128,0.0,0.0,670.22014,343.08862,343.08862,670.22014,1088,1453,6,0.6,7.271148837977842,-0.7620516773155401,-0.7795854991755797,destination,Q1_most_negative
E02000130,0.0,0.0,1238.11856,1184.46684,1184.46684,1238.11856,2318,2293,3,0.4,7.7570430251261975,-0.6348874580024191,-0.6494953959168165,destination,Q2
E02000131,927.9140589089072,4995.539631931114,3193.78952,1744.49467,2672.408728908907,8189.329151931113,2533,2225,5,0.6666666666666666,7.724978084039977,1.2857312814905413,1.3153142926177526,destination,Q4_most_positive
E02000132,0.0,0.0,957.86544,1015.24712,1015.24712,957.86544,3109,2857,4,0.4,7.991290224352824,-1.1255394721400114,-1.1514366772619344,destination,Q1_most_negative
E02000133,0.0,0.0,433.39969,553.8959,553.8959,433.39969,1054,879,7,0.8333333333333334,6.7360522446166335,-0.6620871896251552,-0.677320958127045,destination,Q2
E02000134,0.0,0.0,1706.00703,1671.06183,1671.06183,1706.00703,4416,4229,3,0.42857142857142855,8.409093459742707,-0.9665966186204837,-0.9888367545927723,destination,Q1_most_negative
E02000135,389.994179518,911.7331587378258,1393.09981,1002.13429,1392.128469518,2304.832968737825,1469,2484,5,0.5,7.842265655363329,-0.09906839048913074,-0.10134782581157017,destination,Q2
E02000136,0.0,0.0,320.5449,256.14965,256.14965,320.5449,786,833,5,0.5,6.678841379268954,-0.9057041874887197,-0.9265432675065747,destination,Q1_most_negative
E02000137,0.0,0.0,264.95494,197.63322,197.63322,264.95494,543,992,5,0.8,6.864786942863532,-1.2814600469276192,-1.3109447824809053,destination,Q1_most_negative
E02000138,0.0,0.0,329.92299,293.15671,293.15671,329.92299,556,717,6,0.6,6.519251938598803,-0.7173662489012251,-0.7338719169432505,destination,Q1_most_negative
E02000139,0.0,0.0,736.14749,882.69737,882.69737,736.14749,724,592,5,0.8,6.315427712631275,0.2873602816529912,0.2939720694596967,destination,Q3
E02000140,0.0,0.0,725.20545,580.2174,580.2174,725.20545,1099,926,6,0.8,6.791497561611704,-0.2036645978400209,-0.20835065638962355,destination,Q2
E02000141,0.0,0.0,542.42722,359.97285,359.97285,542.42722,957,1217,6,0.8,7.082421028872961,-0.7845252411220267,-0.8025761505708389,destination,Q1_most_negative
E02000142,0.0,0.0,278.15691,186.81076,186.81076,278.15691,646,1127,5,0.4,7.0006207294278955,-1.3688467042612542,-1.4003420935907118,destination,Q1_most_negative
E02000144,0.0,0.0,3282.78982,5126.82549,5126.82549,3282.78982,8369,5803,3,0.3333333333333333,8.746193379440447,-0.6494399121343211,-0.6643826831656456,destination,Q2
E02000145,0.0,0.0,142.49739,91.93684,91.93684,142.49739,1085,1261,6,0.4,7.120236870552947,-2.153920023671988,-2.203478933021648,destination,Q1_most_negative
E02000146,0.0,0.0,891.16146,426.02,426.02,891.16146,1049,999,5,1.0,6.872272424130488,-0.07862529896201487,-0.08043436523236111,destination,Q3
E02000147,0.0,0.0,255.05739,101.54996,101.54996,255.05739,659,1054,7,0.8,6.9293258585827076,-1.383924259540156,-1.4157665638836667,destination,Q1_most_negative
E02000148,0.0,0.0,273.96225,479.07044,479.07044,273.96225,1572,1358,7,1.0,7.199146555391353,-1.5825127398748178,-1.6189243078802236,destination,Q1_most_negative
E02000149,0.0,0.0,402.70744,252.33653,252.33653,402.70744,697,1005,5,0.6,6.87864696364357,-0.87795650642762,-0.8981571482512722,destination,Q1_most_negative
E02000150,0.0,0.0,439.93797,415.65355,415.65355,439.93797,1153,1201,6,0.8,7.068330147927304,-0.9794259399700369,-1.0019612620062428,destination,Q1_most_negative
E02000151,0.0,0.0,116.67519,60.34576,60.34576,116.67519,570,550,7,0.8,6.237148634191257,-1.469220432288826,-1.503025291066423,destination,Q1_most_negative
E02000152,0.0,0.0,498.02276,261.40851,261.40851,498.02276,882,1463,7,0.75,7.278452549532663,-1.0658008435988595,-1.090323540269212,destination,Q1_most_negative
E02000153,0.0,0.0,355.09608,263.20335,263.20335,355.09608,710,1068,6,0.6,6.943373616466625,-1.0681730343872626,-1.0927503120944924,destination,Q1_most_negative
E02000154,0.0,0.0,2009.28658,2292.51161,2292.51161,2009.28658,4582,3257,5,0.6,8.130875654903411,-0.524843086899013,-0.5369190463963768,destination,Q2
E02000155,0.0,0.0,351.79558,228.67064,228.67064,351.79558,424,664,6,0.6,6.437538473172625,-0.5716496774631397,-0.5848025959716275,destination,Q2
E02000156,0.0,0.0,412.35072,348.29225,348.29225,412.35072,1910,1872,6,0.375,7.540985173756711,-1.5166887401942963,-1.5515857832417894,destination,Q1_most_negative
E02000157,0.0,0.0,358.96832,437.36588,437.36588,358.96832,627,823,7,0.6,6.665987093794946,-0.7799710662170174,-0.7979171900011812,destination,Q1_most_negative
E02000158,0.0,0.0,272.40096,77.58846,77.58846,272.40096,593,1125,7,0.6,6.998729677744041,-1.3877902421216586,-1.4197214977160044,destination,Q1_most_negative
E02000159,0.0,0.0,741.8996999999999,671.5848199999999,671.5848199999999,741.8996999999999,1267,1135,7,0.75,7.008151554723462,-0.3975905123886392,-0.4067385550017358,destination,Q2
E02000160,0.0,0.0,467.56499,390.53434,390.53434,467.56499,1276,1185,7,0.6,7.054050438842447,-0.904375627467636,-0.9251841390405502,destination,Q1_most_negative
E02000161,0.0,0.0,198.92824,138.16633,138.16633,198.92824,727,1128,6,0.6,7.0015649982926895,-1.7036064961287742,-1.7428042745890922,destination,Q1_most_negative
E02000162,0.0,0.0,338.67987,197.42084,197.42084,338.67987,1002,1382,7,0.75,7.217800989660695,-1.389797374418964,-1.4217748115272386,destination,Q1_most_negative
E02000163,0.0,0.0,284.57359,177.22931,177.22931,284.57359,1143,1149,7,0.6,7.0212037763641,-1.3667040221632645,-1.3981501111534838,destination,Q1_most_negative
E02000165,0.0,0.0,222.13053,120.56786,120.56786,222.13053,631,899,7,0.6,6.759999484857573,-1.3522425483170704,-1.383355897528872,destination,Q1_most_negative
E02000166,0.0,0.0,1003.32144,512.19458,512.19458,1003.32144,950,1307,5,0.6,7.158387200074857,-0.24631979170070561,-0.2519872910014045,destination,Q2
E02000167,2510.087821992,2602.57343219,246.96077,368.67565,2878.763471992,2849.53420219,761,567,2,0.4,6.269528828512289,1.6857328665507563,1.7245193959497018,destination,Q4_most_positive
E02000168,4822.395688909478,6882.246719907438,645.78439,529.94119,5352.336878909478,7528.031109907438,1249,1139,2,0.6,7.011897102847566,1.9146245390045706,1.9586775692584049,destination,Q4_most_positive
E02000169,0.0,0.0,323.17427000000004,280.6411,280.6411,323.17427000000004,34,128,5,0.6,4.689969456447717,1.0913117851145637,1.1164214554998668,destination,Q4_most_positive
E02000170,0.0,0.0,1051.7918,840.45978,840.45978,1051.7918,845,1123,2,0.6,6.996835264188759,-0.03763449240183814,-0.03850041331666556,destination,Q3
E02000171,923.593221982,929.8576938916,714.0028599999999,502.48679,1426.080011982,1643.8605538916,954,680,3,0.4,6.462873570692798,0.9425373192427626,0.9642238819050989,destination,Q4_most_positive
E02000172,1415.1688094183182,1055.361125168478,865.03325,733.34131,2148.510119418318,1920.3943751684776,928,1013,2,0.8333333333333334,6.88708746198418,0.6737189765220322,0.6892203773714843,destination,Q4_most_positive
E02000173,831.7001917380614,814.6954525866747,1144.70213,1189.889,2021.5891917380611,1959.3975825866744,1366,974,2,0.8,6.845293582003567,0.7356089979085771,0.7525344079718511,destination,Q4_most_positive
E02000174,0.0,0.0,753.51609,396.48961,396.48961,753.51609,486,728,2,0.4,6.535453606311744,0.0906229970498238,0.09270811481019921,destination,Q3
E02000175,7375.92633455588,11146.129393915371,1507.90194,1575.47413,8951.40046455588,12654.03133391537,2212,1849,1,0.4,7.527818759186948,1.9179913897999086,1.9621218869288015,destination,Q4_most_positive
E02000176,1709.1395233340002,2582.446302694,394.03806,321.02133,2030.160853334,2976.484362694,537,420,2,0.75,5.95039159279308,2.048442456598571,2.0955744637756504,destination,Q4_most_positive
E02000177,2971.318703978,3252.1929659008,1041.3274,802.0972,3773.415903978,4293.5203659008,1164,1406,2,1.0,7.2361344714546405,1.1289606840621538,1.1549366068382385,destination,Q4_most_positive
E02000178,0.0,0.0,2529.69009,2956.06067,2956.06067,2529.69009,870,703,2,0.8,6.498268837526961,1.3379784698474326,1.368763621092706,destination,Q4_most_positive
E02000179,0.0,0.0,142.93583999999998,168.6814,168.6814,142.93583999999998,567,501,2,0.75,6.137903625102307,-1.1685359803712325,-1.1954224794457464,destination,Q1_most_negative
E02000180,0.0,0.0,1236.10813,764.67838,764.67838,1236.10813,329,591,2,0.75,6.3136292187964305,0.8069025628719562,0.8254683455045008,destination,Q4_most_positive
E02000181,0.0,0.0,27.60271,15.523559999999998,15.523559999999998,27.60271,312,509,2,0.4,6.154751523000435,-2.8012500544188677,-2.86570318916247,destination,Q1_most_negative
E02000182,2314.4144736811363,3183.917959257249,1490.78004,1806.23266,4120.647133681136,4674.697999257249,1292,1018,3,0.5,6.892329023679849,1.5578047115520643,1.5936477798349182,destination,Q4_most_positive
E02000183,0.0,0.0,317.2462,407.4399,407.4399,317.2462,1223,887,1,0.4,6.745695815810395,-0.9828705187426721,-1.0054850960739978,destination,Q1_most_negative
E02000184,2315.029217587301,1436.1136465140507,1685.58842,1877.40714,4192.436357587301,3121.702066514051,1385,1785,2,0.6,7.490301754507561,0.5561521984533133,0.568948540046709,destination,Q3
E02000185,250.5938395612,371.45466686406,2602.81799,1856.94003,2107.5338695612,2974.27265686406,1099,1129,3,0.6,7.002508431151298,0.9955825319949554,1.0184895962828524,destination,Q4_most_positive
E02000186,10075.824826152051,7058.933758407301,5285.46475,5504.8627400000005,15580.687566152052,12344.3985084073,4515,3862,1,0.5,8.312381164970146,1.1086575172445592,1.1341662904548448,destination,Q4_most_positive
E02000187,36328.01859835022,31536.144770401534,3046.5183,3847.46221,40175.48080835022,34582.66307040153,6697,6428,1,0.6666666666666666,8.855174822241942,1.595961861703266,1.6326828765786592,destination,Q4_most_positive
E02000188,20915.438993048712,18815.253040286025,2682.31623,2848.94099,23764.37998304871,21497.569270286025,1572,2712,3,0.5,7.935807197925017,2.03993446840839,2.086870717799279,destination,Q4_most_positive
E02000189,0.0,0.0,2294.13779,2990.9387,2990.9387,2294.13779,644,980,1,0.5,6.851831070877651,0.886717089030399,0.9071193005104404,destination,Q4_most_positive
E02000191,20615.563674700374,8012.824837603057,3069.63153,3928.97788,24544.54155470037,11082.456367603058,6297,4571,1,1.0,8.49194310180747,0.8212657563831733,0.8401620174909495,destination,Q4_most_positive
E02000192,0.0,0.0,439.41806,464.55385,464.55385,439.41806,1960,1396,1,1.0,7.228533816233858,-1.1408094040517582,-1.167057950524833,destination,Q1_most_negative
E02000193,27299.85405545,9213.666822734,8869.956040000001,12036.92393,39336.77798545,18083.622862734,13269,10538,1,1.0,9.381865804887324,0.4209514856864107,0.43063703403103876,destination,Q3
E02000194,0.0,0.0,1785.42345,1170.64881,1170.64881,1785.42345,2530,2478,5,0.4,7.839689649247784,-0.35171882184874637,-0.3598114162891171,destination,Q2
E02000195,0.0,0.0,1360.29922,786.2390800000001,786.2390800000001,1360.29922,1086,1493,5,0.6,7.3000680441075545,-0.08387321257099956,-0.08580302653483683,destination,Q3
E02000196,0.0,0.0,594.16595,478.81534,478.81534,594.16595,1070,1326,4,0.5,7.173754858856082,-0.7849145846349108,-0.8029744523735615,destination,Q1_most_negative
E02000197,0.0,0.0,941.17214,867.93685,867.93685,941.17214,1576,1436,2,0.4,7.25861647294588,-0.41042847621072376,-0.4198719037398342,destination,Q2
E02000198,0.0,0.0,971.18556,560.9608,560.9608,971.18556,1237,1834,2,0.6,7.519143481875526,-0.6395967902853998,-0.6543130838347069,destination,Q2
E02000199,0.0,0.0,383.17871,157.08536,157.08536,383.17871,998,1223,2,0.4,7.087657439135901,-1.136549604183803,-1.1627001381804702,destination,Q1_most_negative
E02000200,0.0,0.0,1557.12665,1122.31551,1122.31551,1557.12665,2575,2944,2,0.4,8.023244312163369,-0.6720047989210052,-0.6874667587645681,destination,Q2
E02000201,810.2745504251973,3832.218939794722,781.04352,807.67727,1617.9518204251972,4613.262459794722,1517,1946,3,0.4,7.582275649931912,0.8546316705378523,0.8742956381049153,destination,Q4_most_positive
E02000202,0.0,0.0,648.6305600000001,276.26743,276.26743,648.6305600000001,1039,1178,4,0.5,7.0477423854031525,-0.5713385533272586,-0.58448431327244,destination,Q2
E02000203,0.0,0.0,2361.63773,2098.07451,2098.07451,2361.63773,4568,3676,2,0.4,8.259796765774585,-0.4922628096932753,-0.5035891392197578,destination,Q2
E02000204,0.0,0.0,2915.9699100000003,1838.12465,1838.12465,2915.9699100000003,2028,2032,2,0.3333333333333333,7.628334191846298,0.3499664625756935,0.35801873749936597,destination,Q3
E02000206,0.0,0.0,1025.33792,660.35665,660.35665,1025.33792,2219,2376,2,0.5,7.7949170221560315,-0.8611646939261908,-0.880978977897913,destination,Q1_most_negative
E02000207,0.0,0.0,835.56355,561.25707,561.25707,835.56355,950,1446,2,0.4,7.2660062899693845,-0.5367038011191543,-0.5490526602852143,destination,Q2
E02000208,0.0,0.0,2134.60753,1435.71485,1435.71485,2134.60753,2014,2552,4,0.5,7.871033301344852,-0.2045268587838489,-0.20923275684071335,destination,Q2
E02000209,0.0,0.0,579.57239,353.18542,353.18542,579.57239,1208,1630,4,0.8,7.393560422530133,-1.0295459263245625,-1.0532344443165382,destination,Q1_most_negative
E02000210,0.0,0.0,382.53013,205.115,205.115,382.53013,855,1345,5,0.8,7.18890403995432,-1.2394858563922044,-1.2680048201986718,destination,Q1_most_negative
E02000211,0.0,0.0,232.01016,75.39789,75.39789,232.01016,687,1019,6,1.0,6.8933742492116075,-1.442292191446369,-1.4754774662876127,destination,Q1_most_negative
E02000212,0.0,0.0,1152.03299,920.24073,920.24073,1152.03299,2805,2537,1,0.4,7.864753923455826,-0.814602791280393,-0.8333457461929997,destination,Q1_most_negative
E02000213,1519.203433014,2774.680985524,6775.95902,7035.29855,8554.501983013999,9550.640005524,9136,7471,2,0.7142857142857143,9.015382168604328,0.14908597845394667,0.1525162536778654,destination,Q3
E02000214,0.0,0.0,118.34758,103.03801,103.03801,118.34758,838,1055,6,0.75,6.930335434540927,-2.1482953584593547,-2.1977248515492036,destination,Q1_most_negative
E02000215,0.0,0.0,1154.40921,1357.78446,1357.78446,1154.40921,4108,4084,2,0.5,8.371924793461746,-1.3197149388809883,-1.3500798699390575,destination,Q1_most_negative
